Date,LMCADS03,LMCADY,DXY,SPX,BCOM,MXWD,XAU,XAG,LMCADY_acu_10d_log,LMCADY_std_10d_log
2003-01-24,-0.0041212893187688,-0.0044636288959887,-0.0064295981995604,-0.0296692507867225,0.0113217642328808,-0.0187513747183309,0.0142214895164838,0.0165635256716746,-0.0076341961969615,0.0123378375589639
2003-01-27,-0.0100801327873991,-0.010794707519176,0.000403063286392,-0.0162917324639203,-0.0130951210990016,-0.0216128491370293,0.0037945566603693,-0.0082474694300171,0.0239496732381586,0.0134748039514129
2003-01-28,-0.0029841860403275,-0.0031705318323353,0.0022139487759092,0.0129660319906087,0.0067375709948163,0.0067333008517319,-0.0010826905916197,0.007220247973487,0.0223700228014257,0.0135563102406159
2003-01-29,0.0083333815591442,0.0084325149576439,-0.0020124780388521,0.0067560765425733,0.0135967149296521,0.0043201276824341,-0.008977209364253,-0.0113696315202986,0.0054134211248167,0.0137542961010821
2003-01-30,0.0228547890974048,0.0234154147859741,0.0024144880945175,-0.0231143663352954,0.0069217710153327,-0.0073553603649437,0.0119517924120621,0.014448135747386,-0.0392851652082986,0.0127188215077548
2003-01-31,0.0072160798045428,0.0080239689391454,0.0039111517540578,0.0130448650700328,-0.0003783718007309,0.0043872785335352,-0.0059580406445724,-0.0082304991365154,-0.043963123421116,0.0123098167402631
2003-02-03,0.0031586530210087,0.002901917300523,-0.0001000950904193,0.0053845656373587,-0.0008617724374912,0.0090386368836195,0.0078463606014168,0.0,-0.0427738159832863,0.0123936228142955
2003-02-04,-0.0167682448688847,-0.0172443261862096,-0.00763669306208,-0.0141879560208776,0.0061191641291898,-0.0125577656067962,0.0271185035054788,0.0184242673260582,-0.0338812200671454,0.0116569855885653
2003-02-05,0.0005829204478672,0.0004421192320192,0.0051310540663759,-0.0054498624653519,-0.0003144639610384,0.0009215841055594,-0.0252337425813568,-0.0385004857638897,-0.0358493582127327,0.0116016145443199
2003-02-06,-0.0152674721307884,-0.0155916737870564,-0.0019084933722113,-0.0064695124978516,0.003261421729549,-0.0109511023872763,-0.004583453696789,-0.015679430609903,-0.0140157520028818,0.011136087918761
2003-02-07,-0.0038535693159899,-0.0040488920874898,0.0011053611134003,-0.0101449450287938,0.0119727177780586,-0.009246075776397,-0.0008110300525662,-0.0042918520815409,0.0166894054030136,0.0141502475280607
2003-02-10,0.0202858639430714,0.020789161915944,0.0070056331358409,0.0075405902248564,-0.0039694711137153,0.0003869648186708,-0.0207686109495742,-0.0151682214731714,0.0094040447541654,0.0132129522352507
2003-02-11,-0.0046674530474951,-0.0047501822690681,0.0011960531676013,-0.0081313467117249,0.0071396706195491,5.526846659041112e-05,0.0047656523125261,0.0,0.0071315207652305,0.0133406266697188
2003-02-12,-0.0082208331448571,-0.0085240867189651,0.0011946243332133,-0.0127680934503761,-0.012084599060556,-0.0099978615505463,-0.0310645522209377,-0.0165111070657924,0.0315324248545926,0.0136903073255386
2003-02-13,-0.0214549350012594,-0.0212831715471412,-0.0091954670931002,-0.0016014183918124,-0.000275899665961,-0.0010611858350143,0.0107148917413891,0.0077391209929554,0.0489062306756703,0.0111024412886696
2003-02-14,0.003607941376199,0.003346010726328,0.0045083480658701,0.0212081109264547,0.0051221356165155,0.0151404605852682,-0.0141225338291422,0.0,0.0306520221774819,0.0127613291264956
2003-02-17,0.0041928782600359,0.0040912247383527,0.0041895323124801,0.0,0.0,0.0059269188977675,-0.017214598107767,-0.0088496152769825,0.0328727450005748,0.012800430382526
2003-02-18,-0.0084034107963795,-0.0083517302700688,0.0006965520954302,0.0193118939594896,-0.0021180142429516,0.0126143473437281,-0.0058046890603183,0.0132452267500205,0.0374127128486166,0.0124165119640341
2003-02-19,-0.0018099552452395,-0.0015260189135679,-0.0052860044292373,-0.0071214119274663,0.0044847772951548,-0.0089005254891498,0.0170278284460529,0.0152342445718479,0.0151563980442586,0.0151576825245115
2003-02-20,0.0054200674693391,0.0062419324227944,-0.0045101554778861,-0.0095469240119033,-0.0031251126080235,-0.0050826725077198,0.0079806608556516,0.0090303774277831,0.0072584622321051,0.015089664583747
2003-02-21,0.0249123203798963,0.0266562653184057,0.0054097507207222,0.0131375497322398,0.0143603029755248,0.0082394813122859,-0.0025582731405827,0.0006419172147243,-0.0175913898297706,0.0120936680914767
2003-02-24,0.0128057628888497,0.0135038012670958,-0.004305388377669,-0.0185517740644895,0.0228698329633196,-0.0129626886870042,0.0180515407983535,0.0095796368568135,-0.0375833315485864,0.0108819402253175
2003-02-25,-0.0063823831390898,-0.007022706258003,0.0020048122192046,0.0071687468541039,-0.0273405544448191,-0.0077369825021525,-0.0166294700240023,-0.0149415799981989,-0.0216689986285094,0.011497769638745
2003-02-26,0.0153071580826281,0.0158768173703968,-0.0024062574273258,-0.0132285318013155,0.0179676375203887,-0.0081887765053519,0.007080176843707,0.0021482285382896,-0.0447736745996559,0.0096404433195146
2003-02-27,-0.0043084943857238,-0.0039093657260634,0.0019054310533577,0.0116890142373482,-0.0119043611401368,0.0070230487650253,-0.0254372103214612,-0.0195022432314411,-0.0522634747873226,0.009879396538873
2003-02-28,-0.0156661167443994,-0.0149081977718603,-0.0010024058577935,0.0046114605412718,0.0008916382564609,0.0081317001811543,0.0129423722007447,0.0065430985889358,-0.0325974298066566,0.0096935996621632
2003-03-03,0.0069930354909706,0.0063119475614456,-0.0061365315047592,-0.0075658491167645,-0.0048572876333735,0.0007159576238639,-0.0025751087191381,0.0129591446425053,-0.0215952779106995,0.0113786050106279
2003-03-04,-0.0026166608911717,-0.003811762422027,0.0003026787088637,-0.0154759245163462,0.0029227634636771,-0.0144174616661352,0.0147877001543793,0.0021436235432513,-0.021228437640401,0.0113732765243758
2003-03-05,-0.0226713670189636,-0.0237823337179259,-0.0086115723918276,0.0095167320346691,-0.0042530763654219,0.0036795492258983,-0.00197796052054,-0.006444705442642,0.0152264473312912,0.0093156804185188
2003-03-06,-0.0011918952543319,-0.0016560033893591,0.0003052037258545,-0.0093829194086401,0.0052886103075326,-0.0089997533015989,0.0076078135326105,0.0064447054426421,0.0048098694863811,0.0102464789115193
2003-03-07,0.0017873105740956,0.0018064132565299,-0.002750192718921,0.0082254141851746,0.0129105473499138,-0.001685961959434,-0.0155590126002899,0.0,0.0149278783409513,0.0108723452129172
2003-03-10,-0.0059701669865037,-0.00648814045172,-0.0019398648178267,-0.0261691693550354,-0.0084830239847366,-0.0223527008775618,0.0104935733184561,0.0032068440095795,0.0091916566673249,0.0114748303142002
2003-03-11,0.0089419373756612,0.008891626662074,0.0006129955238947,-0.0083944753953315,-0.0110145043179994,-0.0070998018224608,-0.010778717318107,-0.0010678057608301,0.002697034898261,0.0111527347912785
2003-03-12,-0.007147141799638,-0.0072278586007495,0.0025501110366761,0.0043117480752347,-0.0004679909497501,-0.0072089144239767,-0.0140726044380517,-0.0107412418314126,-0.0065196197878947,0.0121751494296944
2003-03-13,-0.0114218254031873,-0.0113991659137302,0.0163689620302352,0.033876681621712,-0.0225189265557885,0.0289825357354936,-0.0335276220448799,-0.019629856044886,-0.0203836581836135,0.0141621485865745
2003-03-14,0.0048250998317568,0.0047578472088056,0.0021024185548666,0.001645478010194,-0.0078151662532018,0.0109358474302376,0.0059639359716272,0.0,-0.0336015276505281,0.0140739160857122
2003-03-17,0.0172983734831868,0.0173140994574027,0.0074727593297464,0.0348136049762641,-0.0106798426964632,0.0246420176554604,0.0005944419851073,-0.0200229158751077,-0.061671820655495,0.0121616821079314
2003-03-18,-0.0029612103367795,-0.0034449221517284,0.0011904763310748,0.0042330798099543,-0.0183292188861897,0.0043663424898813,0.0038552835414614,0.0022446698538237,-0.0501489263286425,0.012967457628767
2003-03-19,0.0123785842326397,0.0126725512537663,0.0071132487245196,0.0086988546026567,-0.0040368929239549,0.0074333648477438,-0.0041524603638566,-0.0090090699423659,-0.0720133014121946,0.0114026829658954
2003-03-20,-0.0123785842326398,-0.0120725812342692,-0.0042421017593444,0.0018860489447984,-0.0091503353945211,0.0030765103202451,-0.0125618520409722,-0.0022650066308521,-0.0677726150817219,0.0112795823013651
2003-03-21,0.0117925894898236,0.0119244221111001,0.0083682496705165,0.0227167028711079,-0.0148885992253792,0.0186861451136953,-0.0188369537541434,-0.013698844358162,-0.0728208607434216,0.0104305944833203
2003-03-24,-0.0117925894898236,-0.0122243621253464,-0.0099513112458056,-0.0358670734229775,0.0082732700852574,-0.0264767060481975,0.0109807417200971,0.0045871640069061,-0.0427487532831568,0.0128919651155396
2003-03-25,0.0023696693553183,0.00239700489301,-0.0011889429717214,0.0120877622629452,-0.0099131472238764,0.0085985982559209,-0.0033424522154317,0.0045662179795811,-0.0541087869669434,0.0127383264273731
2003-03-26,-0.0161053287241915,-0.0164445132869053,-0.0033763686494153,-0.0054909606120603,0.0004971892725723,-0.0019943410464162,0.0051609100585578,0.0022753138371356,-0.039719772862134,0.0121527214522265
2003-03-27,-0.0249632445175694,-0.0252632043094489,0.0010936025348015,-0.001645125107154,0.0124113231130268,-0.0045967146888712,-0.0030326027790442,-0.0022753138371356,-0.0230083842735753,0.0098258687449431
2003-03-28,-0.0092908689378456,-0.008460022258109,-0.0067796869853788,-0.0057967160388378,-0.0025475795785445,-0.0045634892039976,0.0078657189685436,0.0090703569699642,-0.0007554772457029,0.0107521701328982
2003-03-31,-0.0103206545483137,-0.0107561935475641,-0.010863112257371,-0.0179010201687342,0.00722933392704,-0.0189644270914388,0.0167342915974813,0.0067491819749285,0.0085511209892503,0.0101084837724907
2003-04-01,0.007828441420354,0.008077972175124,0.0027268612564245,0.0120705062008729,-0.0097218529856804,0.0104337251695143,-0.0074360842351389,-0.0067491819749284,0.0167387560912168,0.0110465827531916
2003-04-02,-0.009086698899982,-0.0091918238297856,0.0093360111928505,0.025780728496878,-0.0064763674180491,0.0211918384832834,-0.0150401391248459,-0.0067950431328286,0.0251546040925101,0.0104301838309123
2003-04-03,-0.0085349024498374,-0.0078318949037965,0.0025945528974512,-0.0050644544471941,-0.0031634366865539,-0.0017758648552489,-0.0143470104368159,0.002270148534539,0.0390232017957364,0.0098047392083294
2003-04-04,0.0069598509350599,0.0068761764494004,0.0005977882015219,0.0027345769903515,0.0021679030279855,0.0045141951120837,0.0009219422902565,0.0,0.0321470253463359,0.0098141185142412
2003-04-07,0.0175004466351008,0.0178477453349184,0.0029835924668877,0.0012281241948919,0.0034683946774195,0.0106667678041952,-0.0077089496786966,0.002265006630852,0.0142992800114175,0.0083746075817939
2003-04-08,-0.0087119406020214,-0.0089630287907765,-0.0016896093071879,-0.0018655236268776,-0.0029821844785471,-0.0051591742762347,-0.0009290802774225,0.0112487125358706,0.0072395657711453,0.0095615241004136
2003-04-09,-0.0018767600128601,-0.0020554991820959,-0.0036872830655404,-0.0141034740752683,0.0094452782655942,-0.0089989358685695,0.0126233203319867,0.0022346378014165,0.0141445073861649,0.0095877880977343
2003-04-10,-0.0084892822363178,-0.0085518157208902,-0.0034003433103252,0.0064342953498963,-0.0068869116395272,0.00069924430679,-0.0009182737100724,0.002229655327269,0.009184727134423,0.0102649976280423
2003-04-11,0.0134861695854217,0.0137928847697633,0.0036000038880076,-0.0037703794349501,0.0063696531336259,-0.0024764481027749,0.0045829594422203,0.0,-0.0084116487499333,0.0092731080664252
2003-04-14,-0.0012468829545632,-0.0014495953126109,-0.0021984619627192,0.0193102211822018,-0.0012644474138857,0.0137578787354368,-0.0098024984643465,0.0088692377407797,-0.0037914737362619,0.0093541678419288
2003-04-15,0.0154753939529327,0.0162656072770905,-0.0020028045949705,0.0062836629357931,0.0117151166809093,0.0103140046360074,0.0003077870138177,-0.0022099456508029,-0.0095082939087434,0.0083440450849984
2003-04-16,-0.0030759790478944,-0.0007759758284924,-0.0070415742116893,-0.012311531669827,-0.0002697026148416,-0.007341129908401,0.0046054732922846,-0.0072162400297425,-0.0012428151358903,0.0087621954228306
2003-04-17,0.0024615397044465,0.0060367027994297,0.0024198438910352,0.0154162366110638,0.0134298607484371,0.0121705356202551,0.0021419836831052,-0.0039073451889197,-0.0075904632114572,0.0084920385570952
2003-04-18,0.0,0.0,-0.0002014301547751,0.0,0.0,0.0005235328112875,-0.0036747859451993,0.0022346378014165,-0.0251595425728651,0.0100009237030777
2003-04-21,0.0,0.0,0.0031176170471964,-0.0017585228463302,0.003836883536389,-0.0025679337015776,0.0230487837849761,0.0110988930680487,-0.0251595425728651,0.0100009237030777
2003-04-22,-0.0179849808928178,-0.0160227430310487,-0.0086729063201899,0.0214716186161613,-0.0078072937230778,0.0154646283125117,-0.0018004505988931,0.0153343640001065,-0.00566128261524,0.0089169778392031
2003-04-23,0.0037476621002397,0.0048494424329236,0.0005063034891204,0.0083589230088552,-0.0104657481641274,0.0082842841738276,-0.0051189512561993,0.0043384015985983,0.0066879477840463,0.0104701790649628
2003-04-24,-0.0131787285454476,-0.013511595972632,-0.0045659863204138,-0.0082930902241047,-0.0040450929890961,-0.0070966049141329,0.0096140142639849,0.0043196611445163,0.0259187030196856,0.0092739920192224
2003-04-25,-0.00253004562537,-0.003803491114593,0.0003050485559269,-0.0139431284854264,-0.0021969444092428,-0.0136657448744575,-0.0035944325055989,-0.0021574981400211,0.0272530570773574,0.0091808826101765
2003-04-28,0.0044233879391512,0.0031705797010604,0.0031467315210834,0.0176775204021719,-0.0148247203456637,0.0149551026951039,0.0017988312450597,-0.0130436631920293,0.0313182875625087,0.0092921186517754
2003-04-29,0.0109736169384163,0.010548787104609,-0.0066094093876739,0.0032738968937291,0.0023475034363495,0.0026251462765881,0.0011974256781746,-0.0043859719432544,0.0456154990444304,0.0114170637206339
2003-04-30,0.0015578753734973,0.0074895029443607,-0.0085037139660221,-0.0010028560434119,0.0101285960216711,0.0062519420611867,0.0127825759496018,0.0223634481578534,0.0342279401897032,0.0116579418227335
2003-05-01,0.0018662524856762,-0.0003109452761372,-0.0050544230561305,-0.0006764054763081,0.0025599217560054,0.0019903550932615,0.0094076836724045,0.0227569871226162,0.0393343389835448,0.0115878495847619
2003-05-02,-0.0143977447975898,-0.0175690793614079,0.0005169294506425,0.0149267819818729,-0.0055440913049928,0.0092363001195112,-0.002343636637397,0.0041928782600361,0.0516572098049668,0.0095173920696853
2003-05-05,0.0,0.0,-0.0039353820466951,-0.0038025931430226,0.0141340035278804,0.0021193932341622,0.0038056252018963,0.0041753714104805,0.0501532239597303,0.0096194299023937
2003-05-06,0.0044039077152552,0.0034755169265763,-0.0107455000865164,0.0084258991518828,-0.0055443316742562,0.0123241878486571,0.0058266734402059,-0.0041753714104805,0.0426056103120279,0.0100405534540479
2003-05-07,0.014334929170992,0.01719867283221,0.0025141433733324,-0.0051180094657419,0.006897938530231,-0.0044412358736774,-0.0064112124017571,-0.0126317469059006,0.0411505717528094,0.0098407821694121
2003-05-08,0.0077053856352475,0.0057191592630071,-0.0068238152563049,-0.0101087952485242,0.009425160248137,-0.0101539024601835,0.0191116284600125,0.0126317469059007,0.0354314124898022,0.0099031903789346
2003-05-09,-0.0021515299524503,-0.0024691370569212,0.0005265652272686,0.0141774417311541,0.0153152141751625,0.0110537225568898,-0.0002868617346119,0.0,0.0310338260433981,0.0102899224390291
2003-05-12,0.0091884260544061,0.0072358101862117,-0.0045375480165093,0.0124567758571556,0.0065918385838399,0.0102901511968372,0.0077165287155477,0.014538158446027,0.0237980158571864,0.0102212244601098
2003-05-13,0.0217137602237842,0.0248459985865308,0.001585205087566,-0.0029776276232336,0.013870800598495,-0.0016333807180346,-0.0039937294560496,-0.0051679701584424,0.016914349835568,0.0086513174553812
2003-05-14,0.0011926059851231,-0.0038980559103664,-0.0012679629763028,-0.0032100708907541,0.0057607112688859,-0.000693756222077,0.0074042770279787,0.0051679701584423,0.0077809759621844,0.0097227461261158
2003-05-15,0.0023809535057418,0.0047954535177044,0.006743966550643,0.0078369392857469,-0.0042639418868602,0.0057337906086989,-0.001419648165744,-0.014538158446027,0.0031345648473194,0.0096199086292016
2003-05-16,-0.0053651395460693,-0.0052462085399859,-0.0120445196160558,-0.0025066513386799,0.0023116825620083,0.0011329771414647,0.0079241959860115,0.0,0.0197908401253364,0.0099853532270495
2003-05-19,-0.0002989089844404,-0.0015039858452364,-0.0036204916557567,-0.0252336357570022,-0.0084979216288124,-0.0210450293212679,0.031902844291125,0.0062565376143051,0.0359213848115127,0.0106414958656839
2003-05-20,-0.0026942090836915,-0.004072096721126,-0.0051337011143851,-0.001130127802977,0.0026291148777619,-0.0002514268486832,0.0046308990413308,-0.0093995470115043,0.0337302610000245,0.0108375909891501
2003-05-21,0.0142859572474764,0.0157436342729915,0.0029978609175654,0.0040040202152763,0.0072721432083385,0.0002011465359289,0.0097363852308704,-0.011609629077839,0.0109484745067715,0.0103308605315297
2003-05-22,0.0002954646202615,0.0,0.000213789418238,0.0091091510537956,-0.0077908438076323,0.0095081535009794,-0.0121853660466878,-0.0128206884290613,0.0152066117681093,0.0103684063496845
2003-05-23,-0.0059259432675471,-0.0068667235033253,-0.0054659586277185,0.001447651572595,0.0010152558626303,0.0037284724160173,0.0046208290972392,-0.0021528533611012,0.0211938277389271,0.0099964580651909
2003-05-26,0.0,0.0,0.0,0.0,0.0,0.0014379573569849,0.0043295968052687,0.0064447054426421,0.0079075384065921,0.0111283070786079
2003-05-27,0.0191322980811573,0.0179623325649124,-0.0035527840567634,0.0193776955215966,-0.0051424360835877,0.0111358627971734,-0.0111323441280212,-0.0107643665871584,-0.0151203592213654,0.0094337332908407
2003-05-28,-0.0129109774669049,-0.0130314297837501,0.0078423348700756,0.0018270598876793,-0.0080866693775285,0.003765930159324,-0.0032818298291822,0.002162163004495,-0.0013423821838307,0.0085269469078481
2003-05-29,0.0,0.0001490424028394,-0.0079501922826808,-0.00376276155252,0.0070737959842929,0.0023891378779386,0.0114395909093943,-0.0119501693706579,0.003273325344969,0.008667748480609
2003-05-30,0.011160174568552,0.0114100667380309,0.0062365793539788,0.0145829275292961,0.0059297861228398,0.0058269563724391,-0.0130845535832672,-0.0098847592325419,-0.0184391841412214,0.0082945135268421
2003-06-02,0.0150727491236498,0.0146265588409398,0.0005358195487998,0.003532602516531,0.0120744630499842,0.0092530780679183,0.003834045501817,-0.0066445427186686,-0.0342671247154863,0.0059932782155151
2003-06-03,-0.0060597501835123,-0.0062632205326141,0.00203349992479,0.0047045316218137,-0.0047056988512987,0.0002398254082531,-0.0016413626992302,0.0022197567383128,-0.0083633383083257,0.0093108502488588
2003-06-04,-0.0072621960417846,-0.0070381522202614,0.0021360683119348,0.0149967056165881,-0.0055223164453942,0.0104957788092868,-0.0109287696695116,-0.0055586580038273,0.0041116063796924,0.0092228853579666
2003-06-05,0.0034924366114992,0.0042581372613377,-0.0129934713951561,0.0039466145803163,0.0090399289657791,0.0074704839151943,0.0204656266927324,0.0033389012655146,0.0005859089079288,0.0091263687912311
2003-06-06,-0.0011627908286901,-0.0008795075325076,0.0103226723074189,-0.0024065940125243,0.0058427783496626,0.001929457762281,-0.0136520891683273,0.0088496152769826,-0.0052933515745732,0.0093793819343792
2003-06-09,-0.012586145949998,-0.0132862893323349,-0.0019274018173591,-0.0120488907299674,-0.006776432741342,-0.0082141801611601,-0.0052370571735655,-0.0026466711523748,0.0007427765327019,0.0086316046415801
2003-06-10,-0.0053160196072287,-0.0050655650630451,0.0027828338626802,0.0090883289000997,0.0043028771731963,0.0042099350275369,-0.0271725401207175,-0.0128919322754043,0.0034295120469654,0.0084945687564393
2003-06-11,0.0008879680914966,0.0007465472537845,-0.0063260812482117,0.0127529070080781,0.0003152315775322,0.0138288855621415,0.0098898799881047,0.0066889881507967,-0.0067390745498452,0.0090324810207351
2003-06-12,0.0047225589541735,0.0047647499316392,-0.0010761946798495,0.0010320693905548,-0.0168997231017248,0.0026501166217916,-0.0062050685625611,0.0022197567383128,-0.0173813186071692,0.0089470293314616
2003-06-13,-0.0100622334626769,-0.0103024427481594,-0.0070236390093575,-0.0099642516919679,-0.0132691504609855,-0.0056340800444043,0.009012876107084,0.0154018446115067,0.0007501313081474,0.0088553297530737
2003-06-16,-0.0017862463814641,-0.0012013817333251,0.0019499518690791,0.0221380986923179,0.0002102661156211,0.0155214272712256,0.0069852197967635,0.0065288588824636,-0.0098151033326591,0.0096216444223008
2003-06-17,0.019475386865042,0.0196405658745464,0.002270148534539,0.0009098101893404,0.0067706438187583,0.0049072537652048,0.0116264285418343,0.0,-0.0358493582127329,0.0064068347241774
2003-06-18,0.0049555559801273,0.0054367924677567,0.0060286542801559,-0.001553110241711,-0.0044060598994167,-0.0022442586193927,-0.0166508633966569,-0.0087146521024437,-0.0237259053248364,0.0089471104915857
2003-06-19,-0.0002908244894716,0.0007324397895742,-0.0001073364461933,-0.0153535306178647,0.0027952802431952,-0.0127825279363782,0.0111313240630022,0.0021857932199802,-0.0363839147837079,0.0093455441080477
2003-06-20,-0.0081776156652321,-0.0067587680150097,0.008018431800382,0.0009947799995386,-0.0006183242759142,0.0009284189692974,-0.0110473762784748,-0.0059785345658992,-0.024022042838888,0.0096978786450681
2003-06-23,-0.008836581800498,-0.0072501612250597,0.0018086073337946,-0.0142113217952048,-0.0062737063869736,-0.0149120444683514,-0.0123315845172184,0.0016021599661002,-0.0028254907636818,0.0107769514669845
2003-06-24,-0.000591891109319,-0.0023788295487816,0.0032896511865361,0.0018421553331994,-0.0077462437335957,-0.0035857551984763,-0.0177198120269099,-0.0088106296821549,0.0053444307732749,0.0109092423021621
2003-06-25,-0.0074283509015168,-0.009422039343026,-0.0028645714776912,-0.0083011754173707,0.011534293745433,-0.0011350202211653,0.0017286089006176,0.0088106296821549,0.0189035918563718,0.0103632190135111
2003-06-26,-0.0065829082725488,-0.0058774941256847,0.0089904883956992,0.0107081598778364,-0.0219016373994239,0.00146582526187,-0.0093992449626314,-0.0066006840313519,0.031247892763125,0.0100660757328644
2003-06-27,0.0068811041894744,0.0078290071671572,0.0007368033594737,-0.0097858113081895,0.0050487941816923,-0.0038820292088877,0.0031911834450284,-0.0044247859803558,0.0223928686499682,0.0099955062517782
2003-06-30,-0.0132054740120456,-0.0117666163741317,-0.0032671157268916,-0.0017634519005624,0.0043232578184783,-0.0035162782725569,0.0033253843988785,0.0110254700117076,0.053476039448675,0.0099891201822086
2003-07-01,-0.0075815374523976,-0.0063936890055274,-0.0045495502480313,0.0079926019046417,0.0052484153675848,0.0041801314905452,0.0124795422942902,0.00324035839863,0.0548224901095592,0.0098209311126234
2003-07-02,0.0148061323920285,0.0175602453556531,-0.0018043840802829,0.0115685451162843,0.0004165902620216,0.0135595297856322,0.0021359922681493,0.0141513843132392,0.0359602554198905,0.0090223530790051
2003-07-03,-0.0105533920821579,-0.0119255696692972,0.0023344662554304,-0.0081336172971482,-0.0026648761822029,-0.0003741814823827,-0.0009962286456901,0.0085837436913914,0.0457120687082703,0.0075681083430834
2003-07-04,0.0048382313913814,0.0056031039298101,0.0021175232899072,0.0,0.0,-0.0021542648709759,-0.0008547009067316,-0.0042826617920007,0.0356015053112033,0.0080734227682298
2003-07-07,0.0146731184728757,0.0139463908501463,0.0101021589421798,0.0188134907992914,0.0047032350830951,0.0160449901833463,-0.0074381690383827,0.014909754366287,0.0114016190338452,0.0082394766140751
2003-07-08,0.0053365083656868,0.0057910919881751,0.0032404774083298,0.0033991664029341,0.0046547742383484,0.0008301051943188,-0.0109716706207102,0.0021119332031435,0.0036946764854525,0.0081156169002504
2003-07-09,0.0047197727733516,0.0041371217400708,-0.0028217607686939,-0.0056018653494812,0.0088096793636147,-0.0042963131708052,0.000290275764012,0.0146599484106846,0.0039732227973827,0.0081304496294377
2003-07-10,0.0070381522202614,0.0064668067810684,-0.0016759195291652,-0.0135718916210503,-0.0102156264859267,-0.0108924411664236,0.0026086971315868,0.0,0.0164188214328964,0.0099186595728799
2003-07-11,0.0005842828094938,-0.0010260169459995,0.004288933819698,0.0095025981311009,-0.0004092654681932,0.004855738366994,-0.0007239557255309,-0.0041666726948458,0.0287654436225076,0.0103103742622926
2003-07-14,0.0190922779348401,0.019316554424575,0.0028144074448322,0.0057143012634386,0.0012793590261176,0.009318349339504,0.0060650005407554,-0.0020898649194592,0.0185269657266211,0.0089096501007273
2003-07-15,-0.005170939416232,-0.0050472383446432,0.0096338860817357,-0.0034326574908018,-0.0090632820937841,-0.005459943232517,-0.0149397223515216,-0.0275733269040995,0.0230092323048239,0.0086323920415011
2003-07-16,-0.002306806097915,-0.0013019893340155,-0.0028907721968456,-0.0064379841502512,-0.0060090073770707,-0.0067503340518586,0.0040834240785783,0.0021482285382896,0.0206311042511916,0.0087742682496282
